"Label","English"
"STR_64_5DE"," たおしたな、"
"STR_64_5EF"," おまえのゆうきと\"
"STR_64_5FF"," そた゛てたハ゛ク゛との"
"STR_64_615"," ゆうし゛ょうか゛\"
"STR_64_625"," おまえをかたせたに"
"STR_64_639"," ちか゛いない」"
"STR_64_667","ちちおや\"
"STR_64_672","「こ、これは!!"
"STR_64_684"," さっきのハ゛トルの\"
"STR_64_695"," えいきょうて゛"
"STR_64_6A7"," し゛は゛か゛\"
"STR_64_6B5"," くるったらしい!"
"STR_64_6C8"," はやくた゛っしゅつ\"
"STR_64_6D9"," しないと"
"STR_64_6E8"," は゛くはつに\"
"STR_64_6F6"," まきこまれるそ゛!"
"STR_64_70A"," フ゛ロ-クンアロ-を\"
"STR_64_71C"," つかって、"
"STR_64_72C"," ここから\"
"STR_64_738"," た゛っしゅつするんた゛"
"STR_65_3B","     なのはなタウン\"
"STR_65_4E","       し゛たく"
"STR_66_86","ははおや\"
"STR_66_91","「[bvm_7f]"
"STR_66_9D"," おきなさい\"
"STR_66_AA"," あさよ」"
"STR_66_D1","ははおや\"
"STR_66_DC","「まったく、"
"STR_66_EC"," いつまて゛\"
"STR_66_F9"," ねてるつもりなの?"
"STR_66_123","ははおや\"
"STR_66_12E","「そうそう"
"STR_66_13D"," おとうさんか゛\"
"STR_66_14C"," メ-ルを"
"STR_66_15B"," おくったからって・・・"
"STR_66_187","いまはねむいのて゛\"
"STR_66_197","あとにしよう・・・"
"STR_6A_41E","Amiland "
"STR_6A_438","Ami-Safari"
"STR_6A_455","Ami-Techno"
"STR_6A_471","Sealand"
"STR_6A_48B","Sea-Resort"
"STR_6A_4A9","Sea-Safari"
"STR_6A_4C6","Sea-Techno"
"STR_6A_4E2","Airland"
"STR_6A_4FC","Air-Safari"
"STR_6A_519","Air-Techno"
"STR_6A_535","Energyland"
"STR_6A_552","Energy-Safari"
"STR_6A_572","Energy-Resort"
"STR_6A_593","DarK Castle"
"STR_6A_5B0","Real World"
"STR_6C_DE","せんせい\"
"STR_6C_E9","「おはよう"
"STR_6C_F8"," しゅくた゛い\"
"STR_6C_106"," わすれないようにね」"
"STR_6C_11A","せんせい\"
"STR_6C_125","「おはよう"
"STR_6C_134"," [bvm_7f]くん\"
"STR_6C_13F"," こんと゛こそ\"
"STR_6C_151"," しゅくた゛い\"
"STR_6C_15F"," わすれいないようにね」"
"STR_6C_196","「おはよう"
"STR_6C_1A5"," きょうも\"
"STR_6C_1B1"," け゛んきた゛ね」"
"STR_6C_1CE","「おはよう\"
"STR_6C_1DA"," [bvm_7f]くん"
"STR_6C_1E8"," きょうも\"
"STR_6C_1F4"," け゛んきた゛ね"
"STR_6C_206"," ラシ゛オたいそうを\"
"STR_6C_217"," しようと"
"STR_6C_226"," おもったんた゛か゛\"
"STR_6C_237"," いくらつけても"
"STR_6C_249"," ちっともきこえないんた゛"
"STR_6C_25C"," こまったよォ」"
"STR_6C_278","「[bvm_7f]くん\"
"STR_6C_283"," て゛んしゃも"
"STR_6C_294"," し゛と゛うしゃも\"
"STR_6C_2A4"," うこ゛かないんた゛"
"STR_6C_2B8"," これし゛ゃ\"
"STR_6C_2C5"," と゛こにもいけないよ」"
"STR_6C_2DA","「おはよう\"
"STR_6C_2E6"," [bvm_7f]くん"
"STR_6C_2F4"," きょうも\"
"STR_6C_300"," け゛んきた゛ね」"
"STR_6C_334","「なのはなタウンは、\"
"STR_6C_345"," きょうもへいわた゛」"
"STR_6C_364","「なのはなタウンは、\"
"STR_6C_375"," きょうもへいわた゛"
"STR_6C_389"," とおもったけと゛\"
"STR_6C_399"," なんかちょっとヘン」"
"STR_6C_3B8","「ウチの\"
"STR_6C_3C3"," こと゛もか゛"
"STR_6C_3D4"," ひ゛ょうきになって、\"
"STR_6C_3E6"," きゅうきゅうしゃを"
"STR_6C_3FA"," よほ゛うと\"
"STR_6C_407"," したんた゛けと゛"
"STR_6C_41A"," て゛んわか゛\"
"STR_6C_428"," つうし゛ないんた゛!"
"STR_6C_43D"," と゛うしよう!」"
"STR_6C_44F","「なのはなタウンは、\"
"STR_6C_460"," きょうもへいわた゛」"
"STR_6C_496","「おとうさんにこんと゛\"
"STR_6C_4A8"," いっは゜いやろうって"
"STR_6C_4BD"," いっておいておくれ」"
"STR_6C_4DC","「zzzzzz・・・」"
"STR_6C_4FB","「[bvm_7f]くん\"
"STR_6C_506"," おかあさんにこんと゛"
"STR_6C_51B"," いっは゜いやろうって\"
"STR_6C_52D"," いっておいておくれ"
"STR_6C_541"," ・・・あれ?\"
"STR_6C_54F"," なんかヘンた゛な」"
"STR_6C_56D","「[bvm_7f]くん\"
"STR_6C_578"," いっは゜いやってる"
"STR_6C_58C"," は゛あいし゛ゃ\"
"STR_6C_59B"," ないそ゛」"
"STR_6C_5AA","「おとうさんにこんと゛\"
"STR_6C_5BC"," いっは゜いやろうって"
"STR_6C_5D1"," いっておいておくれ」"
"STR_6C_607","「インタ-ネットか゛\"
"STR_6C_618"," はったつして、"
"STR_6C_62A"," すこ゛く\"
"STR_6C_636"," へ゛んりになったね"
"STR_6C_64A"," きみも、\"
"STR_6C_656"," りようしてる?」"
"STR_6C_673","「インタ-ネットか゛\"
"STR_6C_684"," はったつして、"
"STR_6C_696"," すこ゛く\"
"STR_6C_6A2"," へ゛んりになったけと゛"
"STR_6C_6B8"," さいきん ちょ-しか゛"
"STR_6C_6CA"," わるくないかい?」"
"STR_6C_6E8","「ハ゛ク゛サイトか゛\"
"STR_6C_6F9"," タ゛メになったら"
"STR_6C_70C"," このよのなかは\"
"STR_6C_71B"," と゛うなっちゃうん"
"STR_6C_72F"," た゛ろう」"
"STR_6C_73E","「インタ-ネットか゛\"
"STR_6C_74F"," はったつして、"
"STR_6C_761"," すこ゛く\"
"STR_6C_76D"," へ゛んりになったね"
"STR_6C_781"," ちょっとこわいことも\"
"STR_6C_793"," あったけと゛・・・」"
"STR_6C_7C9","「これ、\"
"STR_6C_7D4"," モハ゛イルっていうのよ"
"STR_6C_7EA"," これさえあれは゛\"
"STR_6C_7FA"," かんたんに"
"STR_6C_806"," "
"STR_6C_811"," インタ-ネットに\"
"STR_6C_821"," せつそ゛くて゛きるの"
"STR_6C_836"," へ゛んりて゛しょ」"
"STR_6C_854","「こくさいて゛んわか゛\"
"STR_6C_866"," つうし゛ないの"
"STR_6C_878"," ハ゛ク゛サイトて゛\"
"STR_6C_889"," なにかあったのかな?」"
"STR_6C_8A9","「このモハ゛イルも\"
"STR_6C_8B9"," つかえなくなって"
"STR_6C_8CC"," しまうのかしら・・・」"
"STR_6C_8E1","「なんとなくねむいな\"
"STR_6C_8F2"," これも"
"STR_6C_900"," へいわな\"
"STR_6C_90C"," しょうこかな」"
"STR_6C_93F","「アクセスホ゜イント\"
"STR_6C_950"," っていう ところから"
"STR_6C_965"," インタ-ネットの\"
"STR_6C_975"," せかいに"
"STR_6C_984"," せつそ゛くか゛\"
"STR_6C_993"," て゛きるんた゛"
"STR_6C_9A5"," おっと\"
"STR_6C_9B0"," インタ-ネットの"
"STR_6C_9C3"," せかいは\"
"STR_6C_9CF"," ハ゛ク゛サイトって"
"STR_6C_9E3"," いうんた゛ったっけ\"
"STR_6C_9F4"," しつれいしつれい」"
"STR_6C_A12","「アクセスホ゜イント\"
"STR_6C_A23"," からきみょうなおとか゛"
"STR_6C_A39"," するんた゛けと゛\"
"STR_6C_A49"," なにかあったのか?」"
"STR_6C_A68","「アクセスホ゜イントも\"
"STR_6C_A7A"," こわれている"
"STR_6C_A8B"," みたいた゛」"
"STR_6C_A9B","「やっと もとのくらしに"
"STR_6C_AAD"," もと゛れるんた゛ね」"
"STR_6C_AE3","「おかあさんに\"
"STR_6C_AF1"," やきたてのハ゜ンを"
"STR_6C_B05"," と゛うそ゛って\"
"STR_6C_B14"," いっておいてくれ」"
"STR_6C_B32","「[bvm_7f]くん\"
"STR_6C_B3D"," なんかハ゜ンか゛まの"
"STR_6C_B52"," ちょ-しか゛\"
"STR_6C_B60"," わるいんた゛"
"STR_6C_B71"," と゛うしたんた゛ろう」"
"STR_6C_B91","「[bvm_7f]くん"
"STR_6C_B9F"," せかいか゛おわりかと\"
"STR_6C_BB1"," おもうと、"
"STR_6C_BC1"," ハ゜ンを やくきにも\"
"STR_6C_BD3"," なれないよ」"
"STR_6C_BE3","「[bvm_7f]くん\"
"STR_6C_BEE"," おかあさんに"
"STR_6C_BFB"," "
"STR_6C_C06"," やきたてのハ゜ンを\"
"STR_6C_C17"," と゛うそ゛って"
"STR_6C_C29"," いっておいてくれ」"
"STR_6C_C5E","「ヘイ、に-ちゃん、\"
"STR_6C_C6F"," きょうもけ゛んきに"
"STR_6C_C83"," おと゛ってるかい?」"
"STR_6C_CA2","「おっ、に-ちゃん\"
"STR_6C_CB2"," きょうは"
"STR_6C_CC1"," ちょっとちか゛うね」"
"STR_6C_CE0","「ヘイ、に-ちゃん、\"
"STR_6C_CF1"," きょうもけ゛んきに"
"STR_6C_D05"," おと゛ってるかい?"
"STR_6C_D19"," オレはなんか、け゛んき"
"STR_6C_D2B"," し゛ゃないみたい・・・」"
"STR_6C_D4C","「ヘイ、に-ちゃん、\"
"STR_6C_D5D"," おと゛るきもちにも"
"STR_6C_D71"," なれないよ」"
"STR_6C_D81","「ヘイ、に-ちゃん、\"
"STR_6C_D92"," きょうもけ゛んきに"
"STR_6C_DA6"," おと゛ってるかい?」"
"STR_6D_B8","「あさはやくから\"
"STR_6D_C7"," シ゛ョキ゛ンク゛?"
"STR_6D_DB"," えらいわねぇ」"
"STR_6D_F7","「あら、\"
"STR_6D_102"," [bvm_7f]くん"
"STR_6D_110"," し゛ゃ\"
"STR_6D_11B"," こ゛さ゛いませんの"
"STR_6D_12F"," あさはやくから\"
"STR_6D_13E"," おさんほ゜?"
"STR_6D_14F"," かんしんねぇ」"
"STR_6D_16B","「あら、\"
"STR_6D_176"," [bvm_7f]くん"
"STR_6D_184"," せかいか゛おわりた゛\"
"STR_6D_196"," とおもうと"
"STR_6D_1A6"," はなすきにも\"
"STR_6D_1B4"," なれないわ」"
"STR_6D_1C4","「あさはやくから\"
"STR_6D_1D3"," シ゛ョキ゛ンク゛?"
"STR_6D_1E7"," えらいわねぇ」"
"STR_6D_21A","「おい、シ゛ロシ゛ロ\"
"STR_6D_22B"," みてんし゛ゃね-そ゛」"
"STR_6D_24B","「か゛っこうさほ゛って\"
"STR_6D_25D"," わり-かよ」"
"STR_6D_278","「おい、\"
"STR_6D_283"," カ゛ンとは゛してん"
"STR_6D_297"," し゛ゃね-そ゛」"
"STR_6D_2B4","「もっとシ゛ロシ゛ロ\"
"STR_6D_2C5"," みてもい-そ゛"
"STR_6D_2D7"," と゛うせ せかいは\"
"STR_6D_2E8"," おわりなんた゛からさ」"
"STR_6D_2FD","「おい、シ゛ロシ゛ロ\"
"STR_6D_30E"," みてんし゛ゃね-そ゛」"
"STR_6D_345","「ねふ゛そくた゛と\"
"STR_6D_355"," おけしょうののりか゛"
"STR_6D_36A"," わるいわね」"
"STR_6D_385","「きょうは\"
"STR_6D_391"," あつぬりしたから"
"STR_6D_3A4"," おはた゛もまっしろよ」"
"STR_6D_3C4","「せかいか゛おわりなら\"
"STR_6D_3D6"," おけしょうののりなんか"
"STR_6D_3EC"," きにしないわ」"
"STR_6D_3FD","「ねふ゛そくた゛と\"
"STR_6D_40D"," おけしょうののりか゛"
"STR_6D_422"," わるいわね」"
"STR_6D_454","「ああ、いそか゛しい\"
"STR_6D_465"," いそか゛しい」"
"STR_6D_481","「ああ、いそか゛しい\"
"STR_6D_492"," いそか゛しい"
"STR_6D_4A3"," いそか゛しいって\"
"STR_6D_4B3"," いうのもいそか゛しい」"
"STR_6D_4D3","「ああ、いそか゛しい\"
"STR_6D_4E4"," いそか゛しい"
"STR_6D_4F5"," わたしはさいこ゛まて゛"
"STR_6D_507"," いそか゛しい?」"
"STR_6D_519","「ああ、いそか゛しい\"
"STR_6D_52A"," いそか゛しい"
"STR_6D_53B"," わたしは さいこ゛まて゛"
"STR_6D_54E"," いそか゛しいのか・・・」"
"STR_6D_586","「ネットのせかいって\"
"STR_6D_597"," いったいと゛んなところ"
"STR_6D_5AD"," なんた゛ろうなあ」"
"STR_6D_5CB","「ネットのせかいって\"
"STR_6D_5DC"," いいところ"
"STR_6D_5EC"," なんた゛ろうなァ」"
"STR_6D_60A","「ネットのせかいに\"
"STR_6D_61A"," いきたかったなァ・・・"
"STR_6D_630"," て゛ももうゆめか・・・」"
"STR_6D_646","「ネットのせかいって\"
"STR_6D_657"," たのしいところた゛よね"
"STR_6D_66D"," きっと」"
"STR_6D_69D","「ねえ、\"
"STR_6D_6A8"," ハ゛ク゛って\"
"STR_6D_6BA"," と゛こに\"
"STR_6D_6C6"," いるのかしら?」"
"STR_6D_6E3","「ねえねえ、ハ゛ク゛って"
"STR_6D_6F5"," ホントはと゛こにいるの?"
"STR_6D_70B","「ねえねえねえねえ\"
"STR_6D_71F"," ハ゛ク゛ってと゛こに\"
"STR_6D_731"," いるの?」"
"STR_6D_762","「えんのしたとか、\"
"STR_6D_772"," コ゛ミハ゛コのなかとか"
"STR_6D_788"," にいるのよ」"
"STR_6D_7A3","「コンヒ゛ニの\"
"STR_6D_7B1"," レシ゛のよこに"
"STR_6D_7C3"," おいてあるんて゛しょ」"
"STR_6D_7D8","「たふ゛ん、\"
"STR_6D_7E5"," れいそ゛うこのなかよ」"
"STR_6E_92","「あふ゛ないから\"
"STR_6E_A1"," うみのほうへ"
"STR_6E_B2"," いっちゃいけないよ」"
"STR_6E_D1","「きょうは\"
"STR_6E_DD"," きれいなおね-さんか゛"
"STR_6E_F3"," きてる\"
"STR_6E_FE"," ウヒヒヒヒヒ」"
"STR_6E_11A","「あ-あ\"
"STR_6E_125"," おんなのこたち"
"STR_6E_137"," いなくなっちゃったよ\"
"STR_6E_149"," カ゛ッカリさ」"
"STR_6E_165","「あふ゛ないから\"
"STR_6E_174"," うみのほうへ"
"STR_6E_185"," いっちゃいけないよ」"
"STR_6E_199","「ヒ゛キニのこたちは\"
"STR_6E_1AA"," へいわになって"
"STR_6E_1BC"," ハワイへいっちゃったよ\"
"STR_6E_1CF"," トホホホ」"
"STR_6E_200","「うみはひろいな\"
"STR_6E_20F"," おおきいな」"
"STR_6E_22A","「おんなのこ\"
"STR_6E_237"," いないし゛ゃんか」"
"STR_6E_24A","「うみはひろいな\"
"STR_6E_259"," おおきいな」"
"STR_6E_28B","「せっかくナンハ゜しに\"
"STR_6E_29D"," きたのに・・・"
"STR_6E_2AF"," た゛れもいないや」"
"STR_6E_2CD","「おかしいなあ・・・\"
"STR_6E_2DE"," さっきまて゛いたのに」"
"STR_6E_2F3","「こと゛もはすなあそひ゛\"
"STR_6E_306"," て゛もしてるほうか゛"
"STR_6E_31B"," えになるね」"
"STR_6E_34D","「こんなあさはやくから\"
"STR_6E_35F"," うみにきて"
"STR_6E_36F"," と゛-すんのよ」"
"STR_6E_38C","「せっかくのやすみなのに\"
"STR_6E_39F"," おとこのこいない"
"STR_6E_3B2"," し゛ゃない!」"
"STR_6F_61","「ふねか゛\"
"STR_6F_6D"," て゛ないんた゛"
"STR_6F_7F"," なんて゛も\"
"STR_6F_8C"," ふねのうんこうを"
"STR_6F_9F"," かんりしている\"
"STR_6F_AE"," コンヒ゜ュ-タ-か゛"
"STR_6F_BF"," "
"STR_6F_CA"," くるったとかて゛\"
"STR_6F_DA"," しょうとつし゛こか゛"
"STR_6F_EF"," つつ゛いたらしい」"
"STR_6F_119","「こんなことになったのも"
"STR_6F_12B"," ふねのうんこうを"
"STR_6F_13E"," かんりしている\"
"STR_6F_14D"," スティンク゛の"
"STR_6F_15F"," コンヒ゜ュ-タ-か゛\"
"STR_6F_171"," おかしくなったから"
"STR_6F_185"," らしいせ゛」"
"STR_6F_1B7","「あ-あ、ひまて゛\"
"STR_6F_1C7"," しょ-か゛ね-や」"
"STR_6F_1E5","「カ゛-テ゛ィアンの\"
"STR_6F_1F6"," おかけ゛て゛"
"STR_6F_207"," また、ふねに\"
"STR_6F_215"," のれるように なったよ」"
"STR_6F_22B","「へいわになって、\"
"STR_6F_23B"," ひるねしてたら、"
"STR_6F_24E"," ふねに のりそこね\"
"STR_6F_25F"," ちまった・・・」"
"STR_70_A5","「と゛こか、こわれていた"
"STR_70_B7"," まと゛か゛"
"STR_70_C7"," あったはす゛\"
"STR_70_D5"," た゛けと゛・・・」"
"STR_70_F3","「やっと、きょうしつに\"
"STR_70_105"," はいれるそ゛!!」"
"STR_70_118","「はやくきゅうしょく\"
"STR_70_129"," こないかな」"
"STR_70_15B","「カ゛-テ゛ィアンの\"
"STR_70_16C"," ひとたちか゛"
"STR_70_17D"," いま か゛っこうへ\"
"STR_70_18E"," むかってるってさ」"
"STR_70_1A1","「はやく、トイレ!!\"
"STR_70_1B2"," もれちゃうよ-!」"
"STR_70_1E7","「あ-あ、このまま\"
"STR_70_1F7"," し゛ゅき゛ょうか゛"
"STR_70_20B"," なくなるといいのに」"
"STR_70_22A","「しゅくた゛いを\"
"STR_70_239"," やってないや!"
"STR_70_24B"," と゛うしよう!!」"
"STR_70_25E","「きのうは しゅくた゛い"
"STR_70_270"," なした゛ったよね」"
"STR_70_2A5","「と゛うしてきょうしつに"
"STR_70_2B7"," はいれないの?」"
"STR_70_2D4","「し゛けんか゛\"
"STR_70_2E2"," かいけつしちゃった"
"STR_70_2F6"," おやすみになると\"
"STR_70_306"," おもったのに"
"STR_70_317"," さ゛んねん・・・」"
"STR_70_32A","「はやくにちようひ゛\"
"STR_70_33B"," こないかな"
"STR_70_34B"," おやすみた゛もん」"
"STR_70_380","せんせい\"
"STR_70_38B","「きょうしつに"
"STR_70_39C"," はいれないからって、"
"STR_70_3B1"," か゛っこうからて゛ちゃ\"
"STR_70_3C4"," た゛めよ」"
"STR_70_3DE","せんせい\"
"STR_70_3E9","「さあ、はやく"
"STR_70_3FA"," きょうしつに\"
"STR_70_408"," はいって!"
"STR_70_418"," [bvm_7f]くん、\"
"STR_70_424"," しゅくた゛い"
"STR_70_435"," やってるよね?」"
"STR_70_447","せんせい\"
"STR_70_452","「[bvm_7f]くん"
"STR_70_460"," しゅくた゛い\"
"STR_70_46E"," やってるよね?"
"STR_70_480"," あっ、きょうは\"
"STR_70_48F"," しゅくた゛いなし"
"STR_70_4A2"," た゛ったわ」"
"STR_70_4C3","「た゛れもいない?\"
"STR_70_4D3"," もうし゛ゅき゛ょうか゛"
"STR_70_4E9"," はし゛まっちゃった?\"
"STR_70_4FB"," とおもったら"
"STR_70_50C"," きょうはにちようひ゛\"
"STR_70_51E"," た゛った」"
"STR_71_61","「きゅうに\"
"STR_71_6D"," て゛んわか゛"
"STR_71_7E"," つなか゛らなく\"
"STR_71_8D"," なっちゃった。"
"STR_71_9F"," せっかく\"
"STR_71_AB"," ショ-ハ゛イの"
"STR_71_BD"," はなしを\"
"STR_71_C9"," してたのに・・・」"
"STR_71_F3","「ひこうきも\"
"STR_71_100"," とは゛ないらしいんた゛"
"STR_71_116"," しんこんりょこうにも\"
"STR_71_128"," いけないんた゛」"
"STR_71_151","「テレヒ゛て゛\"
"STR_71_15F"," タクヤか゛うつったと"
"STR_71_174"," おもったら、\"
"STR_71_182"," きえちゃった!!"
"STR_71_195"," クヤシ-!」"
"STR_72_87","「ここは\"
"STR_72_92"," アミラント゛た゛よ。"
"STR_72_A7"," 4た゛いきき゛ょうの\"
"STR_72_B9"," 1つ、FEメ-カ-か゛"
"STR_72_CF"," このラント゛や\"
"STR_72_DE"," まわりのエリアを"
"STR_72_F1"," かんりしているんた゛」"
"STR_72_11D","「こちとら\"
"STR_72_129"," いそか゛しいんた゛!"
"STR_72_13E"," フラフラ\"
"STR_72_14A"," あるいてるんし゛ゃねぇ」"
"STR_72_182","「あの たてものか゛\"
"STR_72_193"," FEメ-カ-の"
"STR_72_1A5"," ほんふ゛ヒ゛ル、\"
"STR_72_1B5"," つうしょうFEヒ゛ルさ"
"STR_72_1CB"," さいきん、\"
"STR_72_1D8"," きゅうに けいひ゛か゛"
"STR_72_1EE"," きひ゛しく\"
"STR_72_1FB"," なったんた゛。"
"STR_72_20D"," いままて゛いりく゛ちに"
"STR_72_21F"," カ゛-ト゛マンなんて"
"STR_72_234"," いなかったのに・・・。"
"STR_72_246"," なにかあったのかな?」"
"STR_72_25B","「あの たてものか゛\"
"STR_72_26C"," FEメ-カ-の"
"STR_72_27E"," ほんふ゛ヒ゛ル、\"
"STR_72_28E"," つうしょうFEヒ゛ルさ"
"STR_72_2A4"," へいわになって、\"
"STR_72_2B4"," カ゛-ト゛マンも"
"STR_72_2C7"," ひつよう\"
"STR_72_2D3"," なくなったんた゛」"
"STR_72_32B","「ここのおすすめは\ "
"STR_72_37F"," た゛よ」"
"STR_72_3A4","「ねえ、うわさに\"
"STR_72_3B3"," きいたんた゛けと゛"
"STR_72_3C7"," オトナのひとしか\"
"STR_72_3D7"," はいれない"
"STR_72_3E7"," みせに\"
"STR_72_3F2"," はいるには"
"STR_72_402"," とくへ゛つなアイテムか゛"
"STR_72_415"," いるらしいよ」"
"STR_73_B8","「ここは\"
"STR_73_C3"," アミラント゛にある"
"STR_73_D7"," テクノエリアって\"
"STR_73_E7"," いうところさ"
"STR_73_F8"," インタ-ネットせかいに"
"STR_73_10A"," あるまちさ"
"STR_73_119","「ウェルテ゛ハイト゛を\"
"STR_73_12B"," たいし゛してくれた"
"STR_73_13F"," おかけ゛て゛\"
"STR_73_14D"," へいわになったよ"
"STR_73_17D"," ハ゛ク゛サイトについて"
"STR_73_18F"," しりたいかい?」"
"STR_73_1DF","「ハ゛ク゛サイトって\"
"STR_73_1F0"," いうのは、"
"STR_73_200"," インタ-ネットのなかに"
"STR_73_212"," あるせかいて゛"
"STR_73_224"," おおきく4つに\"
"STR_73_233"," わかれているんた゛"
"STR_73_247"," りくけい きき゛ょう\"
